image_path,folder,filename,top_race_7,top_race_4,top_gender,top_age,race7_confidence,race4_confidence,gender_confidence,age_confidence,race7_White,race7_Black,race7_Latino_Hispanic,race7_East_Asian,race7_Southeast_Asian,race7_Indian,race7_Middle_Eastern,race4_White,race4_Black,race4_Asian,race4_Indian,AU01_pred,AU02_pred,AU04_pred,AU05_pred,AU06_pred,AU09_pred,AU12_pred,AU15_pred,AU17_pred,AU20_pred,AU25_pred,AU26_pred
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0019_239a005d_face00.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0019_239a005d_face00.jpg,White,White,Male,40-49,0.8140988349914551,0.8847184777259827,0.9254423379898072,0.462384819984436,0.8140988349914551,0.0009695414919406,0.0766001567244529,0.0136134587228298,0.0062239682301878,0.0024602548219263,0.0860337987542152,0.8847184777259827,0.0302886050194501,0.0650728493928909,0.0199200492352247,0.0032206115,0.00014723059,0.00022112776,0.00042587807,0.0031088945,0.10860291,2.8094306e-05,9.870247e-05,0.015274132,6.872878e-05,0.9996232,0.0020384823
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0047_e2eea3c5.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0047_e2eea3c5.jpg,White,White,Male,20-29,0.6385452151298523,0.9796462059020996,0.9986895322799684,0.5801283121109009,0.6385452151298523,2.864963607862592e-05,0.0061249146237969,1.7943493730854243e-05,0.0001060384893207,0.001799966674298,0.3533772826194763,0.9796462059020996,0.0001054766762536,0.0008230173261836,0.0194252841174602,4.047451e-05,0.0001356683,8.0727233e-07,1.1970588e-05,0.0010098025,8.048816e-07,0.06341807,3.2977106e-05,4.322281e-05,2.8747552e-05,0.6249831,0.020925066
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0005_1eef28c4.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0005_1eef28c4.jpg,White,White,Male,40-49,0.5591381788253784,0.8127623796463013,0.97425776720047,0.4637364745140075,0.5591381788253784,0.0080377655103802,0.2533549070358276,0.0012699810322374,0.0052926763892173,0.0529585033655166,0.119948036968708,0.8127623796463013,0.0273452661931514,0.0207773838192224,0.1391150206327438,4.236029e-05,2.377524e-06,0.89224297,0.00011774179,0.006044691,0.94867194,0.00013438425,8.480994e-06,0.013669892,6.809994e-05,0.9967526,0.088031165
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0056_be544b46.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0056_be544b46.jpg,White,White,Male,20-29,0.9803608655929564,0.9915273785591124,0.9588733911514282,0.7307334542274475,0.9803608655929564,1.5320678357966244e-05,0.0032664970494806,0.0003944485506508,0.0007762221503071,0.0001190637412946,0.0150676043704152,0.9915273785591124,2.5858544177026488e-05,0.0083909519016742,5.586756742559373e-05,0.0016843972,0.0044542262,0.0001795023,0.012164869,0.0100501105,0.00054863765,0.00513529,0.0002344443,0.0003680533,0.0024034553,0.98036516,0.051242575
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/sorrowful_man_57a23739/sorrowful-man-stock-shutters_mixed_0074_ffd730ea_face00.jpg,sorrowful_man_57a23739,sorrowful-man-stock-shutters_mixed_0074_ffd730ea_face00.jpg,White,White,Male,50-59,0.946879267692566,0.9879276156425476,0.7308356761932373,0.4088208973407745,0.946879267692566,0.0012456009862944,0.0119572347030043,0.002806122880429,0.0065007410012185,0.0048943115398287,0.0257167220115661,0.9879276156425476,0.0029902688693255,0.0043359426781535,0.0047461884096264,0.0019498139,0.00046570625,0.0054189987,0.0005780794,0.019683719,0.092032,0.016903587,4.2153446e-05,0.00030297428,0.0014090348,0.17743817,0.00083867717
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0009_bbb47689.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0009_bbb47689.jpg,White,White,Female,20-29,0.9415724873542786,0.9954612255096436,0.9903239607810974,0.7770554423332214,0.9415724873542786,0.0001156058788183,0.0331453084945678,0.0008248079102486,0.000415715156123,0.0012335715582594,0.0226925145834684,0.9954612255096436,0.00034594850149,0.0010236453963443,0.0031692229676991,0.012768579,0.05928847,2.599315e-06,0.009072039,0.040301558,4.586094e-05,0.06733507,1.744282e-05,0.00031258183,0.00015694539,0.65623194,0.010358753
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0010_347edbf7_face00.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0010_347edbf7_face00.jpg,White,White,Male,20-29,0.930704951286316,0.9947383403778076,0.9963449239730836,0.7351430058479309,0.930704951286316,6.462728197220713e-05,0.0280407872051,0.0034485175274312,0.0013512162258848,0.0003831371723208,0.0360067747533321,0.9947383403778076,0.000100817575003,0.0036224618088454,0.0015383205609396,0.19959296,0.13661197,0.00027201453,0.00067916745,0.108486824,0.00032639844,0.013622482,8.202727e-05,0.000786246,0.0019524687,0.06648656,0.004142823
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0011_2c9c4717.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0011_2c9c4717.jpg,White,White,Female,30-39,0.7797654867172241,0.7925884127616882,0.9993842244148254,0.5753347873687744,0.7797654867172241,0.0011571390787139,0.0963872075080871,0.0590952597558498,0.0168754030019044,0.004234742373228,0.0424847714602947,0.7925884127616882,0.0117357410490512,0.1803423166275024,0.0153335034847259,3.8272483e-05,8.075628e-05,3.4668726e-06,1.2890877e-05,0.00153211,1.7214097e-05,0.015674777,0.00025337804,7.0948736e-05,1.1246655e-05,0.8322083,0.00013682639
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0010_347edbf7_face01.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0010_347edbf7_face01.jpg,White,White,Male,20-29,0.9785571694374084,0.9957479238510132,0.9991735816001892,0.4656018614768982,0.9785571694374084,0.0001690436183707,0.0063947835005819,0.0001430369738955,0.0004687301116064,0.0005287440144456,0.0137385251000523,0.9957479238510132,0.0004515338805504,0.0012163114733994,0.0025842778850346,0.00014755159,0.00020530383,5.3221345e-05,0.00042774723,0.01975123,4.4218574e-05,0.0041507096,0.0006138898,0.00033212296,0.00019502873,0.015673636,0.0013385243
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0020_a9f25034.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0020_a9f25034.jpg,White,White,Male,30-39,0.9268195629119872,0.9928160905838012,0.9965350031852722,0.670756995677948,0.9268195629119872,1.5233830708893947e-05,0.0124529683962464,0.0012834132649004,0.000990045373328,0.0001875734451459,0.0582512244582176,0.9928160905838012,1.2889064237242565e-05,0.0065330606885254,0.0006379836704581,0.001228951,0.0038964122,7.2329625e-05,0.0003228727,0.6396467,0.00039341894,0.6167431,0.00096211047,0.0010927088,0.0006139316,0.6621713,0.0073296656
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0013_ca9f4293.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0013_ca9f4293.jpg,White,White,Female,40-49,0.7406578063964844,0.9772536158561708,0.9992002844810486,0.449383020401001,0.7406578063964844,0.0001850798726081,0.0254647210240364,0.0017134953523054,0.0008685293723829,0.0062433355487883,0.2248670011758804,0.9772536158561708,0.0004771397798322,0.0029049017466604,0.0193643067032098,0.0009433631,0.015397036,0.0005974233,0.47545728,0.00806259,0.0005502974,0.0053597153,0.00021394037,5.1309686e-05,0.019432487,0.9184617,0.03318278
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0005_36df5891.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0005_36df5891.jpg,White,White,Female,30-39,0.8190335035324097,0.9673789143562316,0.999705731868744,0.4780701100826263,0.8190335035324097,0.0007250076741911,0.0816549882292747,0.0004246009048074,0.0004806960350833,0.0014460948295891,0.0962351486086845,0.9673789143562316,0.0008938325918279,0.0054316106252372,0.0262956134974956,0.0004035083,0.00045284588,0.00016613031,0.0004169569,0.026860718,0.00034043114,0.0628017,0.0006209595,9.215834e-05,0.00052501005,0.74561244,0.00058664265
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/genuine_cork_scared_9dd6c60e/genuine-cork-scared-aunt-stoc_scared_0000_13199aab.jpg,genuine_cork_scared_9dd6c60e,genuine-cork-scared-aunt-stoc_scared_0000_13199aab.jpg,White,White,Female,20-29,0.994955837726593,0.9983442425727844,0.8741007447242737,0.763085126876831,0.994955837726593,9.801167834666558e-06,0.0006648317212238,7.334743713727221e-05,8.844738476909697e-05,3.2123629353009164e-05,0.0041755251586437,0.9983442425727844,0.000144402263686,0.000376793264877,0.0011345660313963,6.777226e-05,0.00018411588,2.5834738e-06,7.5616563e-06,0.09202342,5.5037417e-06,0.9245204,1.1206505e-05,6.1151266e-05,5.520318e-05,0.9003792,0.0039863065
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0027_d598b35f.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0027_d598b35f.jpg,White,White,Female,40-49,0.9553083777427672,0.9956324696540833,0.9991113543510436,0.5496788024902344,0.9553083777427672,1.705262911855243e-05,0.0055035869590938,0.0017022765241563,0.0007629120955243,0.0001803098130039,0.0365254171192646,0.9956324696540833,0.0001174847566289,0.0038032899610698,0.0004467965627554,0.00131736,0.00036375734,0.8585411,0.0009553127,0.47205436,0.20212103,0.028760213,0.0005976802,0.05146949,0.00030048596,0.012188465,0.00031873316
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0013_2c348c68.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0013_2c348c68.jpg,White,White,Male,70+,0.6697001457214355,0.9382196068763732,0.9896410703659058,0.5579880475997925,0.6697001457214355,0.0066740028560161,0.0826354473829269,0.0102280816063284,0.0191581081598997,0.006668634712696,0.204935535788536,0.9382196068763732,0.004736706148833,0.0510958060622215,0.0059478376060724,0.24109802,0.00090270716,0.96296495,0.00018482772,0.005625182,0.732141,0.0006044849,0.00018823071,0.20232648,0.0009851111,0.029530967,0.0005838147
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0011_97457d2b.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0011_97457d2b.jpg,White,White,Male,30-39,0.5163735151290894,0.6675876379013062,0.9999166131019592,0.5591194033622742,0.5163735151290894,0.0074317450635135,0.0537903346121311,0.000400854012696,0.0022449917159974,0.0327787287533283,0.386979877948761,0.6675876379013062,0.0461967103183269,0.0510440729558467,0.2351716458797454,0.0006118932,0.0054771574,5.961782e-07,0.0016382235,0.41978356,0.00019365177,0.46635556,0.00046320213,0.8327697,0.0007428087,0.015077634,0.015854824
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0050_0579bce9.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0050_0579bce9.jpg,White,White,Female,40-49,0.8050102591514587,0.991169571876526,0.9972161054611206,0.5626387596130371,0.8050102591514587,2.439851414237637e-05,0.0058730761520564,0.0191730186343193,0.0026875548064708,3.396347528905608e-05,0.1671977192163467,0.991169571876526,0.0001626995072001,0.0085175009444355,0.0001501767692388,0.3412795,0.10364644,0.00010427377,0.00035218737,0.045112252,0.00015051918,0.0013721876,0.00013483388,0.00018337567,0.00012339199,0.5645496,0.0005022259
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0080_2e188b7f.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0080_2e188b7f.jpg,White,White,Male,40-49,0.9978664517402648,0.99764883518219,0.9976311326026917,0.5096524357795715,0.9978664517402648,4.739965879707597e-05,0.0004462231881916,0.0003259601362515,0.0005005695857107,0.0001316406851401,0.0006817984976805,0.99764883518219,8.514495129929855e-05,0.002259355969727,6.650695468124468e-06,0.002609548,0.09600967,0.02109988,0.8446299,0.027842298,0.010995345,0.031743452,0.0022681216,0.0019350548,0.032247167,0.45177117,0.45102206
